DateTimeStamp,WTMP,site
1/02/21 12:06:00,13.1,"Duke, NC"
1/02/21 12:12:00,13,"Duke, NC"
1/02/21 12:18:00,13,"Duke, NC"
1/02/21 12:24:00,13,"Duke, NC"
1/02/21 12:30:00,13,"Duke, NC"
1/02/21 12:36:00,13,"Duke, NC"
1/02/21 12:42:00,13,"Duke, NC"
1/02/21 12:48:00,13,"Duke, NC"
1/02/21 12:54:00,13.1,"Duke, NC"
1/02/21 13:00:00,13.1,"Duke, NC"
1/02/21 13:06:00,13.1,"Duke, NC"
1/02/21 13:12:00,13.1,"Duke, NC"
1/02/21 13:18:00,13.1,"Duke, NC"
1/02/21 13:24:00,13.1,"Duke, NC"
1/02/21 13:30:00,13.1,"Duke, NC"
1/02/21 13:36:00,13.1,"Duke, NC"
1/02/21 13:42:00,13.1,"Duke, NC"
1/02/21 13:48:00,13.1,"Duke, NC"
1/02/21 13:54:00,13.1,"Duke, NC"
1/02/21 14:00:00,13.1,"Duke, NC"
1/02/21 14:06:00,13.1,"Duke, NC"
1/02/21 14:12:00,13.1,"Duke, NC"
1/02/21 14:18:00,13.1,"Duke, NC"
1/02/21 14:24:00,13.1,"Duke, NC"
1/02/21 14:30:00,13.1,"Duke, NC"
1/02/21 14:36:00,13.1,"Duke, NC"
1/02/21 14:42:00,13.1,"Duke, NC"
1/02/21 14:48:00,13.1,"Duke, NC"
1/02/21 14:54:00,13,"Duke, NC"
1/02/21 15:00:00,13,"Duke, NC"
1/02/21 15:06:00,13,"Duke, NC"
1/02/21 15:12:00,13,"Duke, NC"
1/02/21 15:18:00,13,"Duke, NC"
1/02/21 15:24:00,13,"Duke, NC"
1/02/21 15:30:00,13,"Duke, NC"
1/02/21 15:36:00,13,"Duke, NC"
1/02/21 15:42:00,13,"Duke, NC"
1/02/21 15:48:00,13,"Duke, NC"
1/02/21 15:54:00,13,"Duke, NC"
1/02/21 16:00:00,13,"Duke, NC"
1/02/21 16:06:00,13,"Duke, NC"
1/02/21 16:12:00,13,"Duke, NC"
1/02/21 16:18:00,13,"Duke, NC"
1/02/21 16:24:00,999,"Duke, NC"
1/02/21 16:30:00,999,"Duke, NC"
1/02/21 16:36:00,13,"Duke, NC"
1/02/21 16:42:00,13,"Duke, NC"
1/02/21 16:48:00,13,"Duke, NC"
1/02/21 16:54:00,13,"Duke, NC"
1/02/21 17:00:00,13,"Duke, NC"
1/02/21 17:06:00,13,"Duke, NC"
1/02/21 17:12:00,13,"Duke, NC"
1/02/21 17:18:00,13,"Duke, NC"
1/02/21 17:24:00,13,"Duke, NC"
1/02/21 17:30:00,13,"Duke, NC"
1/02/21 17:36:00,13.1,"Duke, NC"
1/02/21 17:42:00,13.1,"Duke, NC"
1/02/21 17:48:00,13.1,"Duke, NC"
1/02/21 17:54:00,13.1,"Duke, NC"
1/02/21 18:00:00,13.1,"Duke, NC"
1/02/21 18:06:00,13.1,"Duke, NC"
1/02/21 18:12:00,13.1,"Duke, NC"
1/02/21 18:18:00,13.1,"Duke, NC"
